frequency_kHz,TS_dB,model,bubble_diameter_m
9.016203349323881,-57.4278117396189,Modal,
9.048238904428262,-57.4492069088523,Modal,
9.080388285358337,-57.470400856371,Modal,
9.112651896549691,-57.4913959856759,Modal,
9.145030143874923,-57.5121946627786,Modal,
9.177523434648728,-57.5327992169662,Modal,
9.210132177633046,-57.5532119415475,Modal,
9.242856783042189,-57.5734350945799,Modal,
9.275697662548001,-57.5934708995781,Modal,
9.308655229285051,-57.6133215462052,Modal,
9.341729897855812,-57.6329891909464,Modal,
9.374922084335884,-57.6524759577665,Modal,
9.408232206279237,-57.6717839387504,Modal,
9.441660682723448,-57.690915194729,Modal,
9.475207934194982,-57.7098717558887,Modal,
9.508874382714486,-57.7286556223672,Modal,
9.542660451802087,-57.747268764834,Modal,
9.576566566482722,-57.7657131250574,Modal,
9.610593153291498,-57.7839906164582,Modal,
9.64474064027904,-57.8021031246496,Modal,
9.679009457016887,-57.8200525079648,Modal,
9.713400034602891,-57.837840597972,Modal,
9.747912805666639,-57.8554691999773,Modal,
9.782548204374908,-57.8729400935161,Modal,
9.817306666437103,-57.8902550328326,Modal,
9.852188629110767,-57.9074157473487,Modal,
9.887194531207056,-57.9244239421219,Modal,
9.92232481309627,-57.9412812982926,Modal,
9.9575799167134,-57.9579894735216,Modal,
9.992960285563676,-57.9745501024173,Modal,
10.028466364728148,-57.990964796953,Modal,
10.064098600869292,-58.0072351468757,Modal,
10.099857442236628,-58.0233627201051,Modal,
10.135743338672341,-58.0393490631235,Modal,
10.171756741616969,-58.0551957013578,Modal,
10.207898104115067,-58.0709041395523,Modal,
10.244167880820891,-58.0864758621341,Modal,
10.280566528004151,-58.1019123335695,Modal,
10.317094503555731,-58.1172149987136,Modal,
10.353752266993437,-58.1323852831518,Modal,
10.390540279467807,-58.1474245935339,Modal,
10.427459003767897,-58.1623343179014,Modal,
10.464508904327086,-58.1771158260075,Modal,
10.501690447228954,-58.1917704696299,Modal,
10.539004100213127,-58.2062995828781,Modal,
10.576450332681143,-58.2207044824929,Modal,
10.614029615702389,-58.2349864681403,Modal,
10.651742422020014,-58.2491468226996,Modal,
10.689589226056874,-58.2631868125444,Modal,
10.72757050392149,-58.2771076878186,Modal,
10.765686733414059,-58.2909106827068,Modal,
10.803938394032462,-58.3045970156984,Modal,
10.842325966978265,-58.3181678898468,Modal,
10.880849935162816,-58.3316244930233,Modal,
10.919510783213298,-58.3449679981658,Modal,
10.958308997478813,-58.358199563522,Modal,
10.997245066036527,-58.3713203328888,Modal,
11.0363194786978,-58.3843314358455,Modal,
11.075532727014332,-58.3972339879834,Modal,
11.114885304284371,-58.4100290911303,Modal,
11.154377705558902,-58.4227178335708,Modal,
11.194010427647891,-58.4353012902622,Modal,
11.233783969126502,-58.4477805230459,Modal,
11.273698830341413,-58.4601565808551,Modal,
11.313755513417082,-58.4724304999179,Modal,
11.353954522262057,-58.484603303957,Modal,
11.394296362575346,-58.4966760043853,Modal,
11.434781541852757,-58.5086496004975,Modal,
11.475410569393276,-58.5205250796585,Modal,
11.516183956305492,-58.5323034174878,Modal,
11.557102215514023,-58.5439855780404,Modal,
11.598165861765949,-58.5555725139847,Modal,
11.639375411637316,-58.5670651667764,Modal,
11.680731383539625,-58.5784644668298,Modal,
11.72223429772633,-58.5897713336851,Modal,
11.763884676299416,-58.6009866761733,Modal,
11.805683043215963,-58.6121113925778,Modal,
11.847629924294699,-58.6231463707929,Modal,
11.889725847222671,-58.6340924884791,Modal,
11.931971341561843,-58.6449506132165,Modal,
11.974366938755779,-58.655721602654,Modal,
12.016913172136302,-58.6664063046571,Modal,
12.05961057693024,-58.6770055574525,Modal,
12.102459690266137,-58.6875201897695,Modal,
12.145461051181002,-58.6979510209796,Modal,
12.188615200627108,-58.7082988612338,Modal,
12.231922681478805,-58.7185645115964,Modal,
12.275384038539306,-58.7287487641773,Modal,
12.31899981854759,-58.7388524022616,Modal,
12.362770570185262,-58.7488762004372,Modal,
12.40669684408343,-58.7588209247194,Modal,
12.450779192829678,-58.7686873326746,Modal,
12.495018170974985,-58.7784761735403,Modal,
12.539414335040716,-58.7881881883443,Modal,
12.583968243525598,-58.7978241100211,Modal,
12.628680456912786,-58.8073846635264,Modal,
12.673551537676891,-58.81687056595,Modal,
12.71858205029104,-58.8262825266262,Modal,
12.763772561234013,-58.8356212472428,Modal,
12.80912363899735,-58.8448874219478,Modal,
12.85463585409249,-58.8540817374546,Modal,
12.90030977905797,-58.8632048731457,Modal,
12.946145988466627,-58.8722575011735,Modal,
12.9921450589328,-58.881240286561,Modal,
13.038307569119615,-58.8901538872993,Modal,
13.084634099746253,-58.8989989544449,Modal,
13.13112523359524,-58.907776132214,Modal,
13.177781555519802,-58.9164860580763,Modal,
13.224603652451218,-58.9251293628465,Modal,
13.27159211340618,-58.9337066707752,Modal,
13.318747529494237,-58.9422185996371,Modal,
13.366070493925207,-58.9506657608189,Modal,
13.413561602016658,-58.9590487594049,Modal,
13.461221451201364,-58.9673681942621,Modal,
13.509050641034863,-58.9756246581228,Modal,
13.55704977320298,-58.9838187376671,Modal,
13.605219451529372,-58.9919510136028,Modal,
13.653560281983175,-59.0000220607453,Modal,
13.70207287268659,-59.0080324480954,Modal,
13.750757833922533,-59.015982738916,Modal,
13.79961577814233,-59.0238734908075,Modal,
13.848647319973425,-59.0317052557829,Modal,
13.897853076227072,-59.0394785803399,Modal,
13.947233665906149,-59.0471940055341,Modal,
13.996789710212903,-59.054852067049,Modal,
14.0465218325568,-59.0624532952667,Modal,
14.096430658562317,-59.0699982153357,Modal,
14.146516816076868,-59.0774873472395,Modal,
14.196780935178678,-59.0849212058627,Modal,
14.247223648184686,-59.0923003010568,Modal,
14.297845589658541,-59.0996251377049,Modal,
14.348647396418574,-59.1068962157851,Modal,
14.39962970754577,-59.1141140304336,Modal,
14.450793164391868,-59.1212790720061,Modal,
14.502138410587392,-59.1283918261386,Modal,
14.553666092049744,-59.1354527738076,Modal,
14.60537685699135,-59.1424623913887,Modal,
14.657271355927818,-59.1494211507152,Modal,
14.70935024168608,-59.1563295191348,Modal,
14.761614169412656,-59.1631879595665,Modal,
14.814063796581875,-59.1699969305559,Modal,
14.86669978300412,-59.1767568863301,Modal,
14.919522790834177,-59.1834682768515,Modal,
14.97253348457953,-59.1901315478712,Modal,
15.02573253110874,-59.1967471409813,Modal,
15.079120599659804,-59.2033154936663,Modal,
15.132698361848613,-59.2098370393545,Modal,
15.186466491677384,-59.2163122074679,Modal,
15.240425665543116,-59.2227414234713,Modal,
15.294576562246144,-59.2291251089218,Modal,
15.348919862998653,-59.2354636815161,Modal,
15.403456251433225,-59.2417575551385,Modal,
15.458186413611491,-59.2480071399069,Modal,
15.513111038032728,-59.2542128422195,Modal,
15.568230815642508,-59.2603750647998,Modal,
15.623546439841427,-59.2664942067415,Modal,
15.679058606493806,-59.2725706635527,Modal,
15.734768013936451,-59.278604827199,Modal,
15.790675362987415,-59.2845970861471,Modal,
15.846781356954853,-59.2905478254065,Modal,
15.90308670164586,-59.2964574265716,Modal,
15.959592105375306,-59.3023262678627,Modal,
16.01629827897481,-59.3081547241667,Modal,
16.073205935801656,-59.3139431670771,Modal,
16.130315791747734,-59.3196919649335,Modal,
16.187628565248605,-59.3254014828607,Modal,
16.24514497729251,-59.3310720828071,Modal,
16.302865751429415,-59.3367041235825,Modal,
16.360791613780158,-59.3422979608955,Modal,
16.41892329304557,-59.3478539473908,Modal,
16.477261520515608,-59.3533724326853,Modal,
16.535807030078605,-59.3588537634042,Modal,
16.594560558230484,-59.3642982832163,Modal,
16.65352284408399,-59.3697063328693,Modal,
16.712694629378046,-59.3750782502242,Modal,
16.772076658487038,-59.3804143702894,Modal,
16.831669678430206,-59.3857150252543,Modal,
16.891474438881016,-59.3909805445227,Modal,
16.951491692176617,-59.3962112547456,Modal,
17.0117221933273,-59.4014074798534,Modal,
17.07216670002597,-59.406569541088,Modal,
17.132825972657713,-59.4116977570343,Modal,
17.19370077430935,-59.4167924436513,Modal,
17.254791870779012,-59.4218539143031,Modal,
17.31610003058581,-59.426882479789,Modal,
17.377626024979506,-59.4318784483734,Modal,
17.439370627950144,-59.436842125816,Modal,
17.501334616237887,-59.4417738154003,Modal,
17.563518769342725,-59.446673817963,Modal,
17.625923869534304,-59.4515424319223,Modal,
17.68855070186173,-59.456379953306,Modal,
17.751400054163508,-59.4611866757796,Modal,
17.814472717077415,-59.4659628906734,Modal,
17.877769484050425,-59.4707088870101,Modal,
17.941291151348743,-59.4754249515312,Modal,
18.005038518067792,-59.4801113687235,Modal,
18.06901238614224,-59.4847684208458,Modal,
18.133213560356154,-59.4893963879541,Modal,
18.197642848353073,-59.4939955479273,Modal,
18.262301060646166,-59.4985661764929,Modal,
18.327189010628462,-59.5031085472512,Modal,
18.392307514583067,-59.5076229317005,Modal,
18.457657391693406,-59.5121095992613,Modal,
18.523239464053578,-59.5165688173003,Modal,
18.589054556678672,-59.5210008511541,Modal,
18.655103497515114,-59.5254059641529,Modal,
18.721387117451147,-59.5297844176436,Modal,
18.78790625032724,-59.5341364710129,Modal,
18.8546617329466,-59.5384623817096,Modal,
18.92165440508565,-59.5427624052677,Modal,
18.988885109504672,-59.5470367953279,Modal,
19.056354691958354,-59.55128580366,Modal,
19.124064001206428,-59.5555096801841,Modal,
19.192013889024373,-59.5597086729927,Modal,
19.26020521021414,-59.5638830283712,Modal,
19.328638822614835,-59.5680329908192,Modal,
19.39731558711361,-59.5721588030713,Modal,
19.46623636765642,-59.5762607061172,Modal,
19.53540203125891,-59.5803389392225,Modal,
19.604813448017335,-59.5843937399481,Modal,
19.6744714911195,-59.5884253441705,Modal,
19.74437703685574,-59.5924339861011,Modal,
19.81453096462993,-59.596419898306,Modal,
19.884934156970584,-59.6003833117244,Modal,
19.95558749954193,-59.6043244556884,Modal,
20.026491881155042,-59.6082435579412,Modal,
20.097648193779058,-59.6121408446558,Modal,
20.16905733255238,-59.6160165404536,Modal,
20.24072019579391,-59.6198708684222,Modal,
20.312637685014394,-59.6237040501333,Modal,
20.38481070492776,-59.627516305661,Modal,
20.45724016346244,-59.631307853599,Modal,
20.52992697177287,-59.635078911078,Modal,
20.602872044250915,-59.6388296937831,Modal,
20.676076298537353,-59.6425604159705,Modal,
20.749540655533455,-59.6462712904849,Modal,
20.823266039412566,-59.6499625287758,Modal,
20.897253377631685,-59.6536343409141,Modal,
20.9715036009432,-59.6572869356085,Modal,
21.046017643406554,-59.6609205202217,Modal,
21.12079644240001,-59.6645353007863,Modal,
21.195840938632415,-59.6681314820209,Modal,
21.27115207615508,-59.6717092673456,Modal,
21.346730802373642,-59.6752688588975,Modal,
21.422578068059938,-59.6788104575463,Modal,
21.49869482736403,-59.6823342629096,Modal,
21.575082037826185,-59.6858404733675,Modal,
21.65174066038888,-59.6893292860781,Modal,
21.72867165940896,-59.692800896992,Modal,
21.805876002669727,-59.6962555008671,Modal,
21.883354661393106,-59.6996932912829,Modal,
21.961108610251895,-59.7031144606551,Modal,
22.03913882738201,-59.7065192002498,Modal,
22.117446294394803,-59.7099077001975,Modal,
22.196031996389358,-59.7132801495069,Modal,
22.27489692196496,-59.7166367360794,Modal,
22.3540420632335,-59.7199776467218,Modal,
22.43346841583191,-59.7233030671609,Modal,
22.51317697893477,-59.7266131820562,Modal,
22.593168755266824,-59.7299081750135,Modal,
22.67344475111559,-59.7331882285983,Modal,
22.75400597634405,-59.7364535243486,Modal,
22.83485344440336,-59.7397042427877,Modal,
22.91598817234553,-59.7429405634377,Modal,
22.9974111808363,-59.7461626648315,Modal,
23.07912349416796,-59.749370724526,Modal,
23.16112614027217,-59.7525649191141,Modal,
23.243420150732998,-59.7557454242376,Modal,
23.32600656079983,-59.7589124145989,Modal,
23.40888640940037,-59.7620660639737,Modal,
23.49206073915379,-59.765206545223,Modal,
23.575530596383782,-59.7683340303046,Modal,
23.659297031131754,-59.7714486902856,Modal,
23.74336109716999,-59.7745506953536,Modal,
23.827723852014984,-59.7776402148288,Modal,
23.91238635694069,-59.7807174171752,Modal,
23.99734967699186,-59.7837824700124,Modal,
24.082614880997493,-59.7868355401268,Modal,
24.16818304158426,-59.7898767934827,Modal,
24.254055235189952,-59.7929063952338,Modal,
24.340232542077104,-59.7959245097341,Modal,
24.42671604634653,-59.7989313005488,Modal,
24.513506835950945,-59.8019269304656,Modal,
24.600606002708716,-59.8049115615051,Modal,
24.688014642317544,-59.8078853549316,Modal,
24.775733854368273,-59.8108484712639,Modal,
24.863764742358686,-59.8138010702858,Modal,
24.95210841370744,-59.8167433110566,Modal,
25.040765979767976,-59.8196753519213,Modal,
25.129738555842465,-59.8225973505212,Modal,
25.219027261195894,-59.825509463804,Modal,
25.308633219070128,-59.8284118480338,Modal,
25.398557556697995,-59.8313046588014,Modal,
25.488801405317535,-59.8341880510343,Modal,
25.579365900186215,-59.8370621790063,Modal,
25.67025218059514,-59.8399271963478,Modal,
25.76146138988349,-59.8427832560552,Modal,
25.852994675452855,-59.845630510501,Modal,
25.94485318878162,-59.8484691114429,Modal,
26.037038085439548,-59.8512992100338,Modal,
26.129550525102264,-59.854120956831,Modal,
26.222391671565802,-59.8569345018059,Modal,
26.315562692761336,-59.859739994353,Modal,
26.409064760769816,-59.8625375832995,Modal,
26.502899051836728,-59.8653274169146,Modal,
26.597066746386854,-59.8681096429179,Modal,
26.691569029039197,-59.8708844084897,Modal,
26.78640708862183,-59.8736518602788,Modal,
26.881582118186824,-59.8764121444123,Modal,
26.97709531502535,-59.8791654065043,Modal,
27.072947880682662,-59.8819117916645,Modal,
27.169141020973214,-59.8846514445073,Modal,
27.265675945995877,-59.8873845091601,Modal,
27.36255387014915,-59.8901111292725,Modal,
27.459776012146367,-59.8928314480246,Modal,
27.557343595031135,-59.8955456081355,Modal,
27.65525784619265,-59.898253751872,Modal,
27.75351999738117,-59.9009560210567,Modal,
27.852131284723455,-59.9036525570768,Modal,
27.9510929487384,-59.9063435008922,Modal,
28.0504062343526,-59.9090289930439,Modal,
28.15007239091597,-59.9117091736618,Modal,
28.250092672217537,-59.9143841824736,Modal,
28.350468336501184,-59.9170541588123,Modal,
28.451200646481425,-59.9197192416245,Modal,
28.552290869359386,-59.9223795694786,Modal,
28.65374027683869,-59.9250352805724,Modal,
28.755550145141417,-59.9276865127413,Modal,
28.857721755024258,-59.9303334034662,Modal,
28.960256391794562,-59.932976089881,Modal,
29.06315534532647,-59.9356147087808,Modal,
29.166419910077245,-59.9382493966294,Modal,
29.270051385103482,-59.940880289567,Modal,
29.37405107407743,-59.943507523418,Modal,
29.47842028530347,-59.9461312336985,Modal,
29.58316033173452,-59.9487515556237,Modal,
29.688272530988566,-59.9513686241157,Modal,
29.793758205365208,-59.953982573811,Modal,
29.899618681862353,-59.9565935390675,Modal,
30.005855292192884,-59.9592016539724,Modal,
30.112469372801346,-59.9618070523492,Modal,
30.219462264880885,-59.9644098677654,Modal,
30.32683531439003,-59.9670102335394,Modal,
30.434589872069623,-59.9696082827476,Modal,
30.542727293459862,-59.9722041482324,Modal,
30.65124893891734,-59.9747979626083,Modal,
30.760156173632097,-59.97738985827,Modal,
30.869450367644884,-59.9799799673986,Modal,
30.97913289586435,-59.9825684219694,Modal,
31.08920513808435,-59.9851553537585,Modal,
31.199668479001254,-59.9877408943497,Modal,
31.31052430823146,-59.9903251751419,Modal,
31.421774020328826,-59.9929083273555,Modal,
31.533419014802153,-59.9954904820394,Modal,
31.645460696132908,-59.9980717700782,Modal,
31.75790047379283,-60.0006523221984,Modal,
31.87073976226162,-60.0032322689757,Modal,
31.98397998104483,-60.0058117408415,Modal,
32.09762255469166,-60.0083908680896,Modal,
32.21166891281285,-60.0109697808828,Modal,
32.326120490098745,-60.0135486092598,Modal,
32.440978726337306,-60.0161274831416,Modal,
32.556245066432176,-60.0187065323381,Modal,
32.67192096042093,-60.0212858865547,Modal,
32.78800786349329,-60.0238656753987,Modal,
32.904507236009394,-60.0264460283861,Modal,
33.02142054351823,-60.0290270749475,Modal,
33.13874925677603,-60.0316089444353,Modal,
33.2564948517648,-60.0341917661293,Modal,
33.374658809710816,-60.0367756692436,Modal,
33.49324261710338,-60.0393607829327,Modal,
33.612247765713434,-60.041947236298,Modal,
33.73167575261231,-60.0445351583938,Modal,
33.85152808019063,-60.0471246782339,Modal,
33.971806256177196,-60.0497159247976,Modal,
34.09251179365786,-60.0523090270359,Modal,
34.213646211094705,-60.0549041138779,Modal,
34.33521103234507,-60.0575013142367,Modal,
34.45720778668066,-60.0601007570155,Modal,
34.57963800880693,-60.0627025711139,Modal,
34.702503238882265,-60.065306885434,Modal,
34.82580502253744,-60.0679138288861,Modal,
34.94954491089494,-60.0705235303951,Modal,
35.07372446058866,-60.0731361189064,Modal,
35.19834523378334,-60.0757517233915,Modal,
35.32340879819424,-60.0783704728546,Modal,
35.44891672710691,-60.0809924963378,Modal,
35.57487059939698,-60.0836179229277,Modal,
35.701271999549924,-60.0862468817608,Modal,
35.82812251768113,-60.0888795020294,Modal,
35.95542374955585,-60.0915159129874,Modal,
36.08317729660918,-60.0941562439565,Modal,
36.21138476596637,-60.0968006243314,Modal,
36.34004777046297,-60.0994491835858,Modal,
36.46916792866501,-60.1021020512781,Modal,
36.59874686488957,-60.1047593570573,Modal,
36.72878620922507,-60.1074212306684,Modal,
36.85928759755178,-60.1100878019581,Modal,
36.99025267156246,-60.1127592008804,Modal,
37.121683078783,-60.1154355575024,Modal,
37.25358047259312,-60.1181170020097,Modal,
37.38594651224713,-60.1208036647121,Modal,
37.51878286289492,-60.1234956760488,Modal,
37.65209119560282,-60.1261931665944,Modal,
37.7858731873746,-60.128896267064,Modal,
37.92013052117265,-60.1316051083188,Modal,
38.054864885939125,-60.1343198213716,Modal,
38.19007797661711,-60.1370405373921,Modal,
38.325771494172066,-60.1397673877123,Modal,
38.46194714561317,-60.1425005038319,Modal,
38.59860664401473,-60.1452400174238,Modal,
38.73575170853786,-60.147986060339,Modal,
38.87338406445201,-60.1507387646124,Modal,
39.01150544315673,-60.1534982624677,Modal,
39.15011758220335,-60.1562646863228,Modal,
39.28922222531699,-60.159038168795,Modal,
39.42882112241839,-60.1618188427063,Modal,
39.56891602964591,-60.1646068410883,Modal,
39.70950870937772,-60.1674022971876,Modal,
39.850600930253904,-60.1702053444709,Modal,
39.99219446719865,-60.17301611663,Modal,
40.13429110144273,-60.1758347475869,Modal,
40.27689262054579,-60.1786613714989,Modal,
40.42000081841884,-60.1814961227636,Modal,
40.56361749534691,-60.1843391360239,Modal,
40.70774445801162,-60.1871905461728,Modal,
40.85238351951387,-60.1900504883589,Modal,
40.99753649939679,-60.1929190979905,Modal,
41.14320522366852,-60.1957965107412,Modal,
41.28939152482515,-60.1986828625544,Modal,
41.4360972418739,-60.2015782896483,Modal,
41.583324220356154,-60.2044829285205,Modal,
41.73107431237074,-60.207396915953,Modal,
41.8793493765971,-60.2103203890169,Modal,
42.02815127831887,-60.2132534850772,Modal,
42.17748188944722,-60.2161963417972,Modal,
42.327343088544374,-60.2191490971435,Modal,
42.47773676084734,-60.2221118893905,Modal,
42.62866479829159,-60.2250848571251,Modal,
42.78012909953478,-60.228068139251,Modal,
42.932131569980776,-60.2310618749936,Modal,
43.084674121803545,-60.2340662039044,Modal,
43.23775867397115,-60.2370812658653,Modal,
43.391387152270035,-60.2401072010934,Modal,
43.545561489329145,-60.243144150145,Modal,
43.70028362464427,-60.2461922539204,Modal,
43.85555550460241,-60.249251653668,Modal,
44.01137908250633,-60.2523224909885,Modal,
44.167756318599096,-60.2554049078397,Modal,
44.32468918008868,-60.2584990465401,Modal,
44.48217964117281,-60.2616050497736,Modal,
44.640229683063765,-60.2647230605934,Modal,
44.79884129401321,-60.2678532224263,Modal,
44.95801646933735,-60.2709956790766,Modal,
45.11775721144199,-60.2741505747303,Modal,
45.27806552984761,-60.2773180539594,Modal,
45.43894344121482,-60.280498261725,Modal,
45.60039296936962,-60.2836913433824,Modal,
45.76241614532885,-60.2868974446841,Modal,
45.92501500732581,-60.2901167117838,Modal,
46.088191600835906,-60.2933492912409,Modal,
46.251947978602225,-60.2965953300231,Modal,
46.41628620066158,-60.2998549755113,Modal,
46.58120833437028,-60.3031283755023,Modal,
46.7467164544302,-60.3064156782131,Modal,
46.9128126429148,-60.3097170322841,Modal,
47.07949898929543,-60.3130325867828,Modal,
47.24677759046757,-60.3163624912071,Modal,
47.41465055077712,-60.319706895489,Modal,
47.58311998204702,-60.3230659499977,Modal,
47.75218800360376,-60.3264398055431,Modal,
47.92185674230396,-60.3298286133789,Modal,
48.09212833256123,-60.333232525206,Modal,
48.26300491637303,-60.3366516931755,Modal,
48.43448864334747,-60.3400862698918,Modal,
48.606581670730534,-60.3435364084156,Modal,
48.77928616343311,-60.3470022622671,Modal,
48.95260429405829,-60.3504839854285,Modal,
49.12653824292856,-60.3539817323474,Modal,
49.30109019811343,-60.3574956579388,Modal,
49.47626235545684,-60.3610259175887,Modal,
49.65205691860474,-60.3645726671559,Modal,
49.828476099032954,-60.3681360629753,Modal,
50.005522116074914,-60.3717162618597,Modal,
50.1831971969495,-60.3753134211029,Modal,
50.36150357678925,-60.3789276984815,Modal,
50.540443498668324,-60.3825592522574,Modal,
50.72001921363075,-60.38620824118,Modal,
50.9002329807188,-60.3898748244883,Modal,
51.08108706700138,-60.3935591619129,Modal,
51.262583747602456,-60.3972614136779,Modal,
51.444725305729854,-60.4009817405028,Modal,
51.62751403270386,-60.4047203036043,Modal,
51.810952227986014,-60.4084772646978,Modal,
51.995042199208164,-60.4122527859991,Modal,
52.179786262201404,-60.4160470302261,Modal,
52.365186741025255,-60.4198601605996,Modal,
52.551245967996785,-60.4236923408452,Modal,
52.73796628372013,-60.427543735194,Modal,
52.92535003711585,-60.4314145083841,Modal,
53.11339958545038,-60.4353048256612,Modal,
53.302117294365885,-60.4392148527796,Modal,
53.4915055379099,-60.4431447560027,Modal,
53.68156669856513,-60.4470947021043,Modal,
53.87230316727957,-60.4510648583681,Modal,
54.06371734349655,-60.4550553925889,Modal,
54.255811635184756,-60.4590664730725,Modal,
54.44858845886878,-60.4630982686357,Modal,
54.642050239659326,-60.4671509486065,Modal,
54.836199411283815,-60.4712246828238,Modal,
55.03103841611691,-60.4753196416373,Modal,
55.22656970521133,-60.4794359959067,Modal,
55.42279573832872,-60.4835739170014,Modal,
55.61971898397038,-60.4877335767997,Modal,
55.81734191940859,-60.4919151476878,Modal,
56.01566703071762,-60.4961188025588,Modal,
56.21469681280498,-60.5003447148113,Modal,
56.414433769442915,-60.5045930583485,Modal,
56.61488041329986,-60.5088640075758,Modal,
56.816039265971945,-60.5131577373998,Modal,
57.017912858014896,-60.5174744232261,Modal,
57.220503728975785,-60.5218142409569,Modal,
57.42381442742487,-60.5261773669889,Modal,
57.62784751098786,-60.530563978211,Modal,
57.83260554637799,-60.5349742520011,Modal,
58.03809110942819,-60.5394083662234,Modal,
58.244306785123726,-60.5438664992252,Modal,
58.45125516763456,-60.5483488298336,Modal,
58.65893886034804,-60.5528555373515,Modal,
58.86736047590156,-60.5573868015542,Modal,
59.0765226362156,-60.5619428026851,Modal,
59.286427972526575,-60.5665237214511,Modal,
59.49707912541991,-60.5711297390184,Modal,
59.70847874486339,-60.5757610370074,Modal,
59.92062949024044,-60.5804177974873,Modal,
60.133534030383466,-60.585100202971,Modal,
60.34719504360761,-60.5898084364091,Modal,
60.56161521774439,-60.5945426811841,Modal,
60.776797250175356,-60.5993031211038,Modal,
60.99274384786626,-60.6040899403946,Modal,
61.20945772740095,-60.6089033236947,Modal,
61.426941615015664,-60.6137434560465,Modal,
61.64519824663312,-60.6186105228891,Modal,
61.86423036789718,-60.6235047100498,Modal,
62.08404073420727,-60.6284262037364,Modal,
62.304632110752976,-60.6333751905274,Modal,
62.52600727254897,-60.6383518573636,Modal,
62.748169004469894,-60.6433563915379,Modal,
62.97112010128521,-60.6483889806854,Modal,
63.19486336769464,-60.6534498127729,Modal,
63.419401618363274,-60.6585390760876,Modal,
63.644737677956954,-60.6636569592262,Modal,
63.870874381177934,-60.6688036510823,Modal,
64.09781457280049,-60.6739793408344,Modal,
64.3255611077066,-60.6791842179327,Modal,
64.55411685092203,-60.6844184720857,Modal,
64.78348467765231,-60.6896822932458,Modal,
65.01366747331878,-60.6949758715949,Modal,
65.2446681335951,-60.7002993975291,Modal,
65.47648956444355,-60.7056530616427,Modal,
65.70913468215163,-60.7110370547116,Modal,
65.94260641336865,-60.7164515676761,Modal,
66.17690769514269,-60.7218967916231,Modal,
66.4120414749575,-60.7273729177672,Modal,
66.6480107107695,-60.7328801374314,Modal,
66.88481837104509,-60.7384186420272,Modal,
67.12246743479797,-60.7439886230329,Modal,
67.36096089162652,-60.7495902719726,Modal,
67.60030174175161,-60.7552237803926,Modal,
67.84049299605415,-60.7608893398386,Modal,
68.08153767611303,-60.7665871418306,Modal,
68.32343881424316,-60.7723173778373,Modal,
68.5661994535336,-60.77808023925,Modal,
68.80982264788588,-60.7838759173541,Modal,
69.05431146205224,-60.7897046033013,Modal,
69.29966897167446,-60.7955664880787,Modal,
69.5458982633224,-60.8014617624785,Modal,
69.79300243453272,-60.8073906170649,Modal,
70.04098459384808,-60.8133532421406,Modal,
70.28984786085613,-60.8193498277118,Modal,
70.53959536622865,-60.8253805634514,Modal,
70.79023025176114,-60.8314456386611,Modal,
71.04175567041229,-60.8375452422317,Modal,
71.29417478634339,-60.8436795626017,Modal,
71.54749077495856,-60.8498487877145,Modal,
71.80170682294438,-60.8560531049733,Modal,
72.05682612831005,-60.8622927011946,Modal,
72.31285190042769,-60.8685677625595,Modal,
72.5697873600727,-60.8748784745627,Modal,
72.82763573946414,-60.8812250219598,Modal,
73.08640028230559,-60.8876075887118,Modal,
73.34608424382586,-60.8940263579278,Modal,
73.60669089081992,-60.9004815118044,Modal,
73.86822350168998,-60.9069732315634,Modal,
74.13068536648683,-60.9135016973854,Modal,
74.39407978695118,-60.920067088342,Modal,
74.6584100765551,-60.9266695823236,Modal,
74.92367956054387,-60.9333093559649,Modal,
75.18989157597774,-60.9399865845661,Modal,
75.4570494717738,-60.946701442011,Modal,
75.72515660874828,-60.9534541006813,Modal,
75.99421635965882,-60.9602447313667,Modal,
76.26423210924666,-60.9670735031706,Modal,
76.53520725427956,-60.9739405834111,Modal,
76.80714520359427,-60.9808461375182,Modal,
77.08004937813963,-60.9877903289247,Modal,
77.35392321101929,-60.9947733189522,Modal,
77.62877014753526,-61.0017952666916,Modal,
77.90459364523106,-61.0088563288776,Modal,
78.18139717393512,-61.015956659756,Modal,
78.45918421580468,-61.0230964109451,Modal,
78.73795826536947,-61.0302757312894,Modal,
79.01772282957552,-61.0374947667055,Modal,
79.29848142782956,-61.04475366002,Modal,
79.58023759204316,-61.0520525507983,Modal,
79.86299486667704,-61.0593915751647,Modal,
80.14675680878587,-61.0667708656115,Modal,
80.43152698806296,-61.0741905507985,Modal,
80.71730898688499,-61.0816507553403,Modal,
81.00410640035733,-61.0891515995816,Modal,
81.29192283635915,-61.09669319936,Modal,
81.58076191558872,-61.1042756657539,Modal,
81.87062727160914,-61.111899104816,Modal,
82.16152255089392,-61.1195636172906,Modal,
82.45345141287292,-61.1272692983132,Modal,
82.74641752997825,-61.1350162370923,Modal,
83.0404245876907,-61.1428045165702,Modal,
83.33547628458592,-61.150634213063,Modal,
83.63157633238097,-61.1585053958768,Modal,
83.92872845598112,-61.1664181268993,Modal,
84.2269363935266,-61.1743724601637,Modal,
84.52620389643961,-61.1823684413839,Modal,
84.82653472947163,-61.1904061074574,Modal,
85.12793267075074,-61.1984854859343,Modal,
85.430401511829,-61.2066065944483,Modal,
85.73394505773037,-61.2147694401083,Modal,
86.03856712699846,-61.2229740188448,Modal,
86.34427155174461,-61.2312203147093,Modal,
